recipientsCount,responses,packaging,personality,feedback,timestamp
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '5000 PKR'}], 'relationship': 'Other', 'ageType': 'Adult'}]",Simple box,"{'personality': '2', 'experiencePreference': 3, 'handmadePreference': '4', 'budgetFlexibility': '3', 'stylePreference': '4', 'surpriseReaction': '4', 'connectionImportance': '5', 'noteImportance': '4', 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': '5', 'uniqueGiftValue': '4', 'practicalOverSentimental': '4'}","{'helpful': 'Maybe', 'suggestion': ''}",2026-03-14 00:04:17.712000+00:00
1,"[{'gender': 'Male', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique', 'Handmade & Crafted'], 'perfumeScent': 'Floral', 'perfumePrice': '5000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Simple box,"{'personality': '3', 'experiencePreference': '2', 'handmadePreference': '5', 'budgetFlexibility': 3, 'stylePreference': '1', 'surpriseReaction': '2', 'connectionImportance': '4', 'noteImportance': '4', 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': '4', 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': ''}",2026-01-08 15:45:14.997000+00:00
5,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday', 'Anniversary', 'Graduation', 'Wedding/Engagement gift', 'Thank you gift'], 'ageGroup': '25–35', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Gold', 'quantity': 2, 'jewelryStyle': 'Bracelet', 'jewelryPrice': '4000–5000 PKR'}, {'type': 'Jewellery', 'preferredStyle': ['Quirky & Unique'], 'jewelryColor': 'Silver', 'quantity': 1, 'jewelryStyle': 'Rings', 'jewelryPrice': '4000–5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '5+ year', 'id': 2, 'occasion': ['Birthday', 'Anniversary', 'Holiday', 'Wedding/Engagement gift', 'Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Sweet', 'perfumePrice': '5000 PKR'}, {'type': 'Clothing', 'preferredStyle': ['Quirky & Unique'], 'dressSize': 'M', 'maleDressStyle': 'Kurta', 'dressColors': ['Blue'], 'dressType': 'Stitched dress', 'dressPrice': '5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '5+ year', 'id': 3, 'occasion': ['Birthday', 'Anniversary', 'Holiday', 'Graduation', 'Wedding/Engagement gift', 'Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Shoes', 'preferredStyle': ['Handmade & Crafted'], 'shoePrice': '5000–10,000 PKR', 'shoeStyle': 'Formal shoes', 'shoeColor': 'Brown', 'shoeSize': '44'}, {'type': 'Clothing', 'preferredStyle': ['Quirky & Unique'], 'dressSize': 'XL', 'maleDressStyle': 'Kurta', 'dressColors': ['Blue'], 'dressType': 'Stitched dress', 'dressPrice': '5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '5+ year', 'id': 4, 'occasion': ['Birthday', 'Wedding/Engagement gift', 'Thank you gift'], 'ageGroup': 'More than 35 years', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Sweet', 'perfumePrice': '5000 PKR'}, {'type': 'Wallet', 'preferredStyle': ['Quirky & Unique'], 'walletColor': 'Camel brown', 'walletEngraving': 'Azul', 'walletPrice': '5000–6000 PKR', 'walletStyle': 'Trifold wallets'}], 'relationship': 'Spouse', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '', 'id': 5, 'kidToyTypes': ['Dolls'], 'kidDislikes': ['Labubu Dolls'], 'occasion': ['Birthday', 'Holiday', 'Thank you gift'], 'ageGroup': '3–6', 'gifts': [{'type': 'Toys', 'kidBudget': '3500 PKR'}, {'type': 'Toys', 'kidBudget': '3500 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Kid'}]",Basket with net,"{'personality': '4', 'experiencePreference': '2', 'handmadePreference': '4', 'budgetFlexibility': '4', 'stylePreference': '4', 'surpriseReaction': '5', 'connectionImportance': '4', 'noteImportance': '5', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '5', 'uniqueGiftValue': '4', 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': ''}",2025-12-24 16:27:15.089000+00:00
1,"[{'gender': 'Female', 'knownDuration': '3–5 year', 'id': 1, 'occasion': ['Graduation'], 'ageGroup': '25–35', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Quirky & Unique'], 'edibleQuantity': 1, 'flavours': {'Brownie': 'Walnut'}, 'foodItems': ['Brownie'], 'ediblePrice': '6000–7000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with net,"{'personality': '5', 'experiencePreference': '4', 'handmadePreference': '4', 'budgetFlexibility': '5', 'stylePreference': 3, 'surpriseReaction': '4', 'connectionImportance': '5', 'noteImportance': '4', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '4', 'uniqueGiftValue': '4', 'practicalOverSentimental': '4'}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-14 00:36:05.068000+00:00
1,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Thank you gift'], 'ageGroup': '25–35', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Funny & Lighthearted'], 'perfumeScent': 'Sweet', 'perfumePrice': '12,000–15,000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Acrylic box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 14:27:46.745000+00:00
1,"[{'gender': 'Female', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Birthday', 'Thank you gift', 'Get well soon'], 'ageGroup': '20–25', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Quirky & Unique'], 'edibleQuantity': 1, 'flavours': {'Chocolates': 'Milk Chocolate'}, 'foodItems': ['Chocolates'], 'ediblePrice': '6000–7000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Acrylic box,"{'personality': '5', 'experiencePreference': '5', 'handmadePreference': '5', 'budgetFlexibility': '5', 'stylePreference': '5', 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '5', 'uniqueGiftValue': '5', 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': 'Make it special '}",2026-01-01 10:26:24.433000+00:00
1,"[{'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Quirky & Unique'], 'femaleDressStyle': 'Frock', 'dressSize': 'M', 'dressColors': ['Maroon'], 'dressType': 'Stitched dress', 'dressPrice': '5000–8000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with net,"{'personality': '5', 'experiencePreference': '5', 'handmadePreference': '5', 'budgetFlexibility': '5', 'stylePreference': '5', 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '5', 'uniqueGiftValue': '4', 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-01-01 07:17:12.920000+00:00
1,"[{'gender': 'Male', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Get well soon'], 'ageGroup': '25–35', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted', 'Quirky & Unique', 'Funny & Lighthearted'], 'perfumeScent': 'Floral', 'perfumePrice': '12,000–15,000 PKR'}], 'relationship': 'Spouse', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 14:11:22.267000+00:00
1,"[{'gender': 'Female', 'knownDuration': '', 'id': 1, 'kidToyTypes': ['Dolls'], 'kidDislikes': ['Animated Cartoons'], 'occasion': ['Birthday'], 'ageGroup': '9–12', 'gifts': [{'type': 'Edible Stuff', 'edibleQuantity': 1, 'flavours': {'Chocolates': 'White Chocolate'}, 'foodItems': ['Chocolates'], 'ediblePrice': '3000–4000 PKR'}], 'relationship': 'Friend', 'ageType': 'Kid'}]",Acrylic box,"{'personality': '5', 'experiencePreference': '4', 'handmadePreference': '5', 'budgetFlexibility': '5', 'stylePreference': '5', 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '5', 'uniqueGiftValue': '5', 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': 'Meowww gop gop'}",2026-03-14 14:44:48.577000+00:00
1,"[{'gender': 'Female', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '25–35', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Simple box,"{'personality': '4', 'experiencePreference': '4', 'handmadePreference': '4', 'budgetFlexibility': '4', 'stylePreference': '2', 'surpriseReaction': '5', 'connectionImportance': '4', 'noteImportance': '4', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '4', 'uniqueGiftValue': '4', 'practicalOverSentimental': '3'}","{'helpful': 'Yes', 'suggestion': ''}",2025-12-26 06:11:23.231000+00:00
1,"[{'gender': 'Male', 'knownDuration': '3–5 year', 'id': 1, 'occasion': ['Other'], 'ageGroup': '25–35', 'gifts': [{'type': 'Shoes', 'preferredStyle': ['Funny & Lighthearted'], 'shoePrice': '10,000–15,000 PKR', 'shoeStyle': 'Sandals', 'shoeColor': 'Light brown', 'shoeSize': '41'}], 'relationship': 'Other', 'ageType': 'Adult'}]",Basket with net,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-14 10:32:09.993000+00:00
1,"[{'gender': 'Female', 'knownDuration': '3–5 year', 'id': 1, 'occasion': ['Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Silver', 'quantity': 3, 'jewelryStyle': 'Rings', 'jewelryPrice': '4000–5000 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': ''}",2026-04-05 14:09:58.718000+00:00
2,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday', 'Wedding/Engagement gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Gold', 'quantity': 2, 'jewelryStyle': 'Pendant', 'jewelryPrice': '3000–4000 PKR'}, {'type': 'Clothing', 'preferredStyle': ['Handmade & Crafted'], 'dressPieces': 'Three-piece', 'dressColors': ['Purple'], 'dressType': 'Unstitched dress', 'dressPrice': '5000 PKR'}, {'type': 'Edible Stuff', 'preferredStyle': ['Quirky & Unique'], 'edibleQuantity': 1, 'flavours': {'Cake': 'Red Velvet'}, 'foodItems': ['Cake'], 'ediblePrice': '3000–4000 PKR'}], 'relationship': 'Spouse', 'ageType': 'Adult'}, {'gender': 'Female', 'knownDuration': '5+ year', 'id': 2, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Bag/Wallet', 'preferredStyle': ['Quirky & Unique'], 'walletColor': 'Black', 'walletPrice': '3000–5000 PKR', 'walletStyle': 'Mini wallets'}, {'type': 'Edible Stuff', 'preferredStyle': ['Quirky & Unique'], 'edibleQuantity': 1, 'flavours': {'Cake': 'Chocolate'}, 'foodItems': ['Cake'], 'ediblePrice': '3000–4000 PKR'}, {'type': 'Makeup Products', 'preferredStyle': ['Quirky & Unique'], 'makeupPrice': '4000–5000 PKR', 'makeupItem': 'Different brushes palette'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with net,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': 'Use simple words for better understanding '}",2025-12-24 17:23:30.476000+00:00
1,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Shoes', 'preferredStyle': ['Handmade & Crafted'], 'shoePrice': '5000 PKR', 'shoeStyle': 'Formal shoes', 'shoeColor': 'Black', 'shoeSize': '44'}], 'relationship': 'Other', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-13 22:30:42.695000+00:00
1,"[{'gender': 'Male', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Anniversary'], 'ageGroup': '25–35', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Floral', 'perfumePrice': '7000–10,000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-17 12:32:24.034000+00:00
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Holiday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Handmade & Crafted'], 'femaleDressStyle': 'Shirt', 'dressSize': 'S', 'dressColors': ['Maroon'], 'dressType': 'Stitched dress', 'dressPrice': '5000–8000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '5', 'experiencePreference': '4', 'handmadePreference': '5', 'budgetFlexibility': '4', 'stylePreference': '1', 'surpriseReaction': '1', 'connectionImportance': '1', 'noteImportance': '1', 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '5', 'uniqueGiftValue': '4', 'practicalOverSentimental': '1'}","{'helpful': 'Maybe', 'suggestion': 'Why the clothing option has shalwar option obv no one wants to gift only shalwar should add shalwar kameez instead '}",2026-04-08 05:23:32.819000+00:00
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Silver', 'quantity': 1, 'jewelryStyle': 'Rings', 'jewelryPrice': '3000–4000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'No', 'suggestion': ''}",2025-12-25 08:30:57.919000+00:00
1,"[{'gender': 'Male', 'knownDuration': '3–5 year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '16–20', 'gifts': [{'type': 'Wallet', 'preferredStyle': ['Quirky & Unique'], 'walletColor': 'Camel brown', 'walletPrice': '5000–6000 PKR', 'walletStyle': 'Card wallets'}, {'type': 'Perfume', 'preferredStyle': ['Funny & Lighthearted'], 'perfumeScent': 'Sweet', 'perfumePrice': '5000–7000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Simple box,"{'personality': '2', 'experiencePreference': '1', 'handmadePreference': '4', 'budgetFlexibility': '2', 'stylePreference': '4', 'surpriseReaction': '5', 'connectionImportance': '2', 'noteImportance': '5', 'handmadeOverStore': '2', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '2', 'uniqueGiftValue': '4', 'practicalOverSentimental': '2'}","{'helpful': 'Maybe', 'suggestion': ''}",2025-12-23 21:09:41.507000+00:00
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Thank you gift', 'Graduation'], 'ageGroup': '16–20', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Handmade & Crafted'], 'edibleQuantity': 2, 'flavours': {'Chocolates': 'Hazelnut', 'Cupcakes': 'Chocolate'}, 'foodItems': ['Chocolates', 'Cupcakes'], 'ediblePrice': '1000–2000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with net,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-11 19:32:37.723000+00:00
1,"[{'gender': 'Male', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Wallet', 'preferredStyle': ['Handmade & Crafted'], 'walletColor': 'Black', 'walletPrice': '3000–5000 PKR', 'walletStyle': 'Bifold wallets'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': '4', 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': ''}",2026-04-08 09:19:56.748000+00:00
1,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Floral', 'perfumePrice': '7000–10,000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with net,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-15 11:29:43.699000+00:00
